id,place_id/id,other_id/id,relation,source
link_r8672842_r8672924,place_r8672842,place_r8672924,adjacent,osm
link_r8672842_r8677629,place_r8672842,place_r8677629,adjacent,osm
link_r8672842_r8672371,place_r8672842,place_r8672371,adjacent,osm
link_r8677643_w624713899,place_r8677643,place_w624713899,adjacent,osm
link_r8677643_r8678068,place_r8677643,place_r8678068,adjacent,osm
link_r8677643_r8677909,place_r8677643,place_r8677909,adjacent,osm
link_r8677643_w624701638,place_r8677643,place_w624701638,adjacent,osm
link_r8677643_w625046366,place_r8677643,place_w625046366,adjacent,osm
link_r8677643_r8682447,place_r8677643,place_r8682447,adjacent,osm
link_r8677643_w625018362,place_r8677643,place_w625018362,adjacent,osm
link_r8677643_r8682181,place_r8677643,place_r8682181,adjacent,osm
link_r8677643_r8682166,place_r8677643,place_r8682166,adjacent,osm
link_r8677643_w625016808,place_r8677643,place_w625016808,adjacent,osm
link_w624680962_w624713899,place_w624680962,place_w624713899,adjacent,osm
link_w624680962_r8678068,place_w624680962,place_r8678068,adjacent,osm
link_w624680962_r8677909,place_w624680962,place_r8677909,adjacent,osm
link_w624680962_w624701638,place_w624680962,place_w624701638,adjacent,osm
link_w624680962_w625046366,place_w624680962,place_w625046366,adjacent,osm
link_w624680962_r8682447,place_w624680962,place_r8682447,adjacent,osm
link_w624680962_w625018362,place_w624680962,place_w625018362,adjacent,osm
link_w624680962_r8682181,place_w624680962,place_r8682181,adjacent,osm
link_w624680962_r8682166,place_w624680962,place_r8682166,adjacent,osm
link_w624680962_w625016808,place_w624680962,place_w625016808,adjacent,osm
link_r8677629_r8677650,place_r8677629,place_r8677650,adjacent,osm
link_r8677629_r8672924,place_r8677629,place_r8672924,adjacent,osm
link_r8677629_r8677301,place_r8677629,place_r8677301,adjacent,osm
link_r8677629_r8677538,place_r8677629,place_r8677538,adjacent,osm
link_r8677538_r8677301,place_r8677538,place_r8677301,adjacent,osm
link_r8677538_r8682536,place_r8677538,place_r8682536,adjacent,osm
link_r8677301_r8682536,place_r8677301,place_r8682536,adjacent,osm
link_r8677518_r8672302,place_r8677518,place_r8672302,adjacent,osm
link_r8677518_r8672807,place_r8677518,place_r8672807,adjacent,osm
link_r8677518_r8670573,place_r8677518,place_r8670573,adjacent,osm
link_r8677518_r8673292,place_r8677518,place_r8673292,adjacent,osm
link_r8677334_r8683098,place_r8677334,place_r8683098,adjacent,osm
link_r8677334_r8677878,place_r8677334,place_r8677878,adjacent,osm
link_r8677334_r8677148,place_r8677334,place_r8677148,adjacent,osm
link_r8672302_r8677720,place_r8672302,place_r8677720,adjacent,osm
link_r8672302_r8678234,place_r8672302,place_r8678234,adjacent,osm
link_r8672302_r8677464,place_r8672302,place_r8677464,adjacent,osm
link_r8672302_r8670497,place_r8672302,place_r8670497,adjacent,osm
link_r8672302_r8670573,place_r8672302,place_r8670573,adjacent,osm
link_r8676532_r8677743,place_r8676532,place_r8677743,adjacent,osm
link_r8676532_r8673300,place_r8676532,place_r8673300,adjacent,osm
link_r8676532_r8688978,place_r8676532,place_r8688978,adjacent,osm
link_r8676532_r8676614,place_r8676532,place_r8676614,adjacent,osm
link_r8676532_r8688872,place_r8676532,place_r8688872,adjacent,osm
link_r8676532_r8676622,place_r8676532,place_r8676622,adjacent,osm
link_r8677772_r8670421,place_r8677772,place_r8670421,adjacent,osm
link_r8677772_r20193986,place_r8677772,place_r20193986,adjacent,osm
link_r8670573_r8677464,place_r8670573,place_r8677464,adjacent,osm
link_r8670573_r8670497,place_r8670573,place_r8670497,adjacent,osm
link_r8670573_r8670322,place_r8670573,place_r8670322,adjacent,osm
link_r8670322_r8670497,place_r8670322,place_r8670497,adjacent,osm
link_r8676934_r20194094,place_r8676934,place_r20194094,adjacent,osm
link_r8676934_r8672679,place_r8676934,place_r8672679,adjacent,osm
link_r8676934_r20194119,place_r8676934,place_r20194119,adjacent,osm
link_r8676934_r8677889,place_r8676934,place_r8677889,adjacent,osm
link_r8677848_r8677849,place_r8677848,place_r8677849,adjacent,osm
link_r8677848_r8682092,place_r8677848,place_r8682092,adjacent,osm
link_r8677848_r8677258,place_r8677848,place_r8677258,adjacent,osm
link_r8677848_r8676978,place_r8677848,place_r8676978,adjacent,osm
link_r8677848_r8676977,place_r8677848,place_r8676977,adjacent,osm
link_r8677853_r8670056,place_r8677853,place_r8670056,adjacent,osm
link_w624700103_r8670056,place_w624700103,place_r8670056,adjacent,osm
link_r8677909_w624713899,place_r8677909,place_w624713899,adjacent,osm
link_r8677909_r8678068,place_r8677909,place_r8678068,adjacent,osm
link_r8677909_r8682166,place_r8677909,place_r8682166,adjacent,osm
link_r8677909_w625016808,place_r8677909,place_w625016808,adjacent,osm
link_r8677909_w624718588,place_r8677909,place_w624718588,adjacent,osm
link_r8677909_r8678122,place_r8677909,place_r8678122,adjacent,osm
link_r8677909_r8682140,place_r8677909,place_r8682140,adjacent,osm
link_r8677909_w625014948,place_r8677909,place_w625014948,adjacent,osm
link_w624701638_w624713899,place_w624701638,place_w624713899,adjacent,osm
link_w624701638_r8678068,place_w624701638,place_r8678068,adjacent,osm
link_w624701638_r8682166,place_w624701638,place_r8682166,adjacent,osm
link_w624701638_w625016808,place_w624701638,place_w625016808,adjacent,osm
link_w624701638_w624718588,place_w624701638,place_w624718588,adjacent,osm
link_w624701638_r8678122,place_w624701638,place_r8678122,adjacent,osm
link_w624701638_r8682140,place_w624701638,place_r8682140,adjacent,osm
link_w624701638_w625014948,place_w624701638,place_w625014948,adjacent,osm
link_r8677916_w624748276,place_r8677916,place_w624748276,adjacent,osm
link_r8677916_r8678396,place_r8677916,place_r8678396,adjacent,osm
link_r8677916_w624719866,place_r8677916,place_w624719866,adjacent,osm
link_r8677916_r8678136,place_r8677916,place_r8678136,adjacent,osm
link_w624702889_w624748276,place_w624702889,place_w624748276,adjacent,osm
link_w624702889_r8678396,place_w624702889,place_r8678396,adjacent,osm
link_w624702889_w624719866,place_w624702889,place_w624719866,adjacent,osm
link_w624702889_r8678136,place_w624702889,place_r8678136,adjacent,osm
link_r8670497_r8677464,place_r8670497,place_r8677464,adjacent,osm
link_r8670497_r8682898,place_r8670497,place_r8682898,adjacent,osm
link_r8670497_r8678065,place_r8670497,place_r8678065,adjacent,osm
link_r8677703_r8677404,place_r8677703,place_r8677404,adjacent,osm
link_r8677703_r8677674,place_r8677703,place_r8677674,adjacent,osm
link_r8677703_r8677344,place_r8677703,place_r8677344,adjacent,osm
link_r8677703_r8677434,place_r8677703,place_r8677434,adjacent,osm
link_r8677703_r8678258,place_r8677703,place_r8678258,adjacent,osm
link_r8677920_r8682330,place_r8677920,place_r8682330,adjacent,osm
link_r8677920_r8678027,place_r8677920,place_r8678027,adjacent,osm
link_r8677920_r8677984,place_r8677920,place_r8677984,adjacent,osm
link_r8677920_r8682259,place_r8677920,place_r8682259,adjacent,osm
link_r8677920_r8677780,place_r8677920,place_r8677780,adjacent,osm
link_r8677984_r8687645,place_r8677984,place_r8687645,adjacent,osm
link_r8677984_r8687965,place_r8677984,place_r8687965,adjacent,osm
link_r8677984_r8678027,place_r8677984,place_r8678027,adjacent,osm
link_r8677984_r8677780,place_r8677984,place_r8677780,adjacent,osm
link_r8678040_w624722706,place_r8678040,place_w624722706,adjacent,osm
link_r8678040_r8678166,place_r8678040,place_r8678166,adjacent,osm
link_r8678040_r8685790,place_r8678040,place_r8685790,adjacent,osm
link_r8678040_w625139580,place_r8678040,place_w625139580,adjacent,osm
link_r8678040_w624731758,place_r8678040,place_w624731758,adjacent,osm
link_r8678040_r8678252,place_r8678040,place_r8678252,adjacent,osm
link_r8678040_r8681740,place_r8678040,place_r8681740,adjacent,osm
link_w624712247_w624722706,place_w624712247,place_w624722706,adjacent,osm
link_w624712247_r8678166,place_w624712247,place_r8678166,adjacent,osm
link_w624712247_r8685790,place_w624712247,place_r8685790,adjacent,osm
link_w624712247_w625139580,place_w624712247,place_w625139580,adjacent,osm
link_w624712247_w624731758,place_w624712247,place_w624731758,adjacent,osm
link_w624712247_r8678252,place_w624712247,place_r8678252,adjacent,osm
link_w624712247_r8681740,place_w624712247,place_r8681740,adjacent,osm
link_r8678068_r8672375,place_r8678068,place_r8672375,adjacent,osm
link_w624713899_r8672375,place_w624713899,place_r8672375,adjacent,osm
link_r8670498_r8676977,place_r8670498,place_r8676977,adjacent,osm
link_r8670498_r8677919,place_r8670498,place_r8677919,adjacent,osm
link_r8670498_r8669654,place_r8670498,place_r8669654,adjacent,osm
link_r8670498_r8678070,place_r8670498,place_r8678070,adjacent,osm
link_r8670498_r8670379,place_r8670498,place_r8670379,adjacent,osm
link_r8670498_r8670206,place_r8670498,place_r8670206,adjacent,osm
link_r8678071_r8682092,place_r8678071,place_r8682092,adjacent,osm
link_r8678071_r8682995,place_r8678071,place_r8682995,adjacent,osm
link_r8678071_r8677258,place_r8678071,place_r8677258,adjacent,osm
link_r8678071_r8682960,place_r8678071,place_r8682960,adjacent,osm
link_r8678071_r8677919,place_r8678071,place_r8677919,adjacent,osm
link_r8678071_r8678070,place_r8678071,place_r8678070,adjacent,osm
link_r8678073_r8677572,place_r8678073,place_r8677572,adjacent,osm
link_r8678073_r8678015,place_r8678073,place_r8678015,adjacent,osm
link_r8678073_r8678159,place_r8678073,place_r8678159,adjacent,osm
link_r8678015_r8677572,place_r8678015,place_r8677572,adjacent,osm
link_r8678015_r8678159,place_r8678015,place_r8678159,adjacent,osm
link_r8677572_r8676533,place_r8677572,place_r8676533,adjacent,osm
link_r8677572_r8677252,place_r8677572,place_r8677252,adjacent,osm
link_r8677572_r8678159,place_r8677572,place_r8678159,adjacent,osm
link_r8669894_r8678106,place_r8669894,place_r8678106,adjacent,osm
link_r8669894_r8678144,place_r8669894,place_r8678144,adjacent,osm
link_r8669894_r8670105,place_r8669894,place_r8670105,adjacent,osm
link_r8678122_r8682140,place_r8678122,place_r8682140,adjacent,osm
link_r8678122_w625014948,place_r8678122,place_w625014948,adjacent,osm
link_r8678122_w624722706,place_r8678122,place_w624722706,adjacent,osm
link_r8678122_r8678166,place_r8678122,place_r8678166,adjacent,osm
link_r8678122_w624727294,place_r8678122,place_w624727294,adjacent,osm
link_r8678122_r8678205,place_r8678122,place_r8678205,adjacent,osm
link_w624718588_r8682140,place_w624718588,place_r8682140,adjacent,osm
link_w624718588_w625014948,place_w624718588,place_w625014948,adjacent,osm
link_w624718588_w624722706,place_w624718588,place_w624722706,adjacent,osm
link_w624718588_r8678166,place_w624718588,place_r8678166,adjacent,osm
link_w624718588_w624727294,place_w624718588,place_w624727294,adjacent,osm
link_w624718588_r8678205,place_w624718588,place_r8678205,adjacent,osm
link_r8672689_r8672679,place_r8672689,place_r8672679,adjacent,osm
link_r8672689_r20194149,place_r8672689,place_r20194149,adjacent,osm
link_r8672689_r8678165,place_r8672689,place_r8678165,adjacent,osm
link_r8678133_r8681790,place_r8678133,place_r8681790,adjacent,osm
link_r8678133_r8682063,place_r8678133,place_r8682063,adjacent,osm
link_r8678133_r8682078,place_r8678133,place_r8682078,adjacent,osm
link_r8677889_r8672679,place_r8677889,place_r8672679,adjacent,osm
link_r8677889_r8678165,place_r8677889,place_r8678165,adjacent,osm
link_r8678144_r8678162,place_r8678144,place_r8678162,adjacent,osm
link_r8678144_r8678106,place_r8678144,place_r8678106,adjacent,osm
link_r8678144_r8678145,place_r8678144,place_r8678145,adjacent,osm
link_r8678144_r8670105,place_r8678144,place_r8670105,adjacent,osm
link_r8678106_r8678058,place_r8678106,place_r8678058,adjacent,osm
link_r8678106_r8678162,place_r8678106,place_r8678162,adjacent,osm
link_r8678165_r8672679,place_r8678165,place_r8672679,adjacent,osm
link_r8678165_r20194149,place_r8678165,place_r20194149,adjacent,osm
link_r8670459_r8678070,place_r8670459,place_r8678070,adjacent,osm
link_r8670459_r8678154,place_r8670459,place_r8678154,adjacent,osm
link_r8670459_r8670458,place_r8670459,place_r8670458,adjacent,osm
link_r8678159_r8677252,place_r8678159,place_r8677252,adjacent,osm
link_r8678159_r8682209,place_r8678159,place_r8682209,adjacent,osm
link_r8678159_r8678239,place_r8678159,place_r8678239,adjacent,osm
link_r8678159_r8679880,place_r8678159,place_r8679880,adjacent,osm
link_r8678145_r8678162,place_r8678145,place_r8678162,adjacent,osm
link_r8678145_r8678520,place_r8678145,place_r8678520,adjacent,osm
link_r8678145_r8670105,place_r8678145,place_r8670105,adjacent,osm
link_r8678058_r8677293,place_r8678058,place_r8677293,adjacent,osm
link_r8678058_r8677250,place_r8678058,place_r8677250,adjacent,osm
link_r8678058_r8677316,place_r8678058,place_r8677316,adjacent,osm
link_r8678058_r8678210,place_r8678058,place_r8678210,adjacent,osm
link_r8678058_r8678162,place_r8678058,place_r8678162,adjacent,osm
link_r8678166_w624727294,place_r8678166,place_w624727294,adjacent,osm
link_r8678166_r8678205,place_r8678166,place_r8678205,adjacent,osm
link_r8678166_w624731758,place_r8678166,place_w624731758,adjacent,osm
link_r8678166_r8678252,place_r8678166,place_r8678252,adjacent,osm
link_w624722706_w624727294,place_w624722706,place_w624727294,adjacent,osm
link_w624722706_r8678205,place_w624722706,place_r8678205,adjacent,osm
link_w624722706_w624731758,place_w624722706,place_w624731758,adjacent,osm
link_w624722706_r8678252,place_w624722706,place_r8678252,adjacent,osm
link_r8678179_r8688306,place_r8678179,place_r8688306,adjacent,osm
link_r8678179_r20193453,place_r8678179,place_r20193453,adjacent,osm
link_r8678179_r8688364,place_r8678179,place_r8688364,adjacent,osm
link_r8678179_r8678135,place_r8678179,place_r8678135,adjacent,osm
link_r8678179_r8678056,place_r8678179,place_r8678056,adjacent,osm
link_r8677258_r8677454,place_r8677258,place_r8677454,adjacent,osm
link_r8677258_r8677919,place_r8677258,place_r8677919,adjacent,osm
link_r8677258_r8678193,place_r8677258,place_r8678193,adjacent,osm
link_r8677258_r8678070,place_r8677258,place_r8678070,adjacent,osm
link_r8677258_r8678185,place_r8677258,place_r8678185,adjacent,osm
link_r8678185_r8678193,place_r8678185,place_r8678193,adjacent,osm
link_r8678185_r8678070,place_r8678185,place_r8678070,adjacent,osm
link_r8678185_r8678154,place_r8678185,place_r8678154,adjacent,osm
link_r8678067_r8677866,place_r8678067,place_r8677866,adjacent,osm
link_r8678067_r8678303,place_r8678067,place_r8678303,adjacent,osm
link_r8678067_r8677998,place_r8678067,place_r8677998,adjacent,osm
link_r8678067_r8678202,place_r8678067,place_r8678202,adjacent,osm
link_r8678205_r8682140,place_r8678205,place_r8682140,adjacent,osm
link_r8678205_w625014948,place_r8678205,place_w625014948,adjacent,osm
link_r8678205_r8682076,place_r8678205,place_r8682076,adjacent,osm
link_r8678205_w625009931,place_r8678205,place_w625009931,adjacent,osm
link_r8678205_w624731758,place_r8678205,place_w624731758,adjacent,osm
link_r8678205_r8678252,place_r8678205,place_r8678252,adjacent,osm
link_r8678205_r8682038,place_r8678205,place_r8682038,adjacent,osm
link_r8678205_w625006206,place_r8678205,place_w625006206,adjacent,osm
link_r8678205_r8682060,place_r8678205,place_r8682060,adjacent,osm
link_w624727294_r8682140,place_w624727294,place_r8682140,adjacent,osm
link_w624727294_w625014948,place_w624727294,place_w625014948,adjacent,osm
link_w624727294_r8682076,place_w624727294,place_r8682076,adjacent,osm
link_w624727294_w625009931,place_w624727294,place_w625009931,adjacent,osm
link_w624727294_w624731758,place_w624727294,place_w624731758,adjacent,osm
link_w624727294_r8678252,place_w624727294,place_r8678252,adjacent,osm
link_w624727294_r8682038,place_w624727294,place_r8682038,adjacent,osm
link_w624727294_w625006206,place_w624727294,place_w625006206,adjacent,osm
link_w624727294_r8682060,place_w624727294,place_r8682060,adjacent,osm
link_r8678210_r8677316,place_r8678210,place_r8677316,adjacent,osm
link_r8678210_r8678228,place_r8678210,place_r8678228,adjacent,osm
link_r8678210_r8678521,place_r8678210,place_r8678521,adjacent,osm
link_r8678210_r8678162,place_r8678210,place_r8678162,adjacent,osm
link_r8678218_w625040529,place_r8678218,place_w625040529,adjacent,osm
link_r8678218_r8682400,place_r8678218,place_r8682400,adjacent,osm
link_r8678218_r8682392,place_r8678218,place_r8682392,adjacent,osm
link_r8678218_w625038925,place_r8678218,place_w625038925,adjacent,osm
link_w624728328_w625040529,place_w624728328,place_w625040529,adjacent,osm
link_w624728328_r8682400,place_w624728328,place_r8682400,adjacent,osm
link_w624728328_r8682392,place_w624728328,place_r8682392,adjacent,osm
link_w624728328_w625038925,place_w624728328,place_w625038925,adjacent,osm
link_r8678220_r20216457,place_r8678220,place_r20216457,adjacent,osm
link_r8678220_r8678251,place_r8678220,place_r8678251,adjacent,osm
link_r8678220_r8681807,place_r8678220,place_r8681807,adjacent,osm
link_r8678220_r20216465,place_r8678220,place_r20216465,adjacent,osm
link_r8678220_r8678056,place_r8678220,place_r8678056,adjacent,osm
link_r8677316_r8677344,place_r8677316,place_r8677344,adjacent,osm
link_r8677316_r8677293,place_r8677316,place_r8677293,adjacent,osm
link_r8677316_r8678228,place_r8677316,place_r8678228,adjacent,osm
link_r8677720_r8672639,place_r8677720,place_r8672639,adjacent,osm
